	Gender	Age	Height	Weight	Duration	Heart_Rate	Body_Temp	Calories	BMI	BMI Category	Age Group
8357	1	20	190.0	88.0	13.0	84.0	40.3	31.0	24.37673130193906	Normal Weight	Youth
8358	0	35	173.0	73.0	26.0	101.0	40.8	144.0	24.3910588392529	Normal Weight	Adult
8359	0	62	160.0	64.0	7.0	80.0	39.4	27.0	24.999999999999996	Normal Weight	Adult
8360	0	35	178.0	69.0	15.0	89.0	40.2	65.0	21.777553339224845	Normal Weight	Adult
8361	1	37	194.0	91.0	4.0	84.0	38.7	13.0	24.178977574662557	Normal Weight	Adult
8362	1	23	185.0	89.0	27.0	109.0	40.7	170.0	26.004382761139514	Overweight	Youth
8363	1	49	170.0	73.0	11.0	86.0	40.1	41.0	25.25951557093426	Overweight	Adult
8364	0	63	167.0	64.0	22.0	105.0	40.7	145.0	22.948115744558788	Normal Weight	Adult
8365	1	23	186.0	88.0	3.0	79.0	38.6	5.0	25.4364666435426	Overweight	Youth
8366	0	36	177.0	80.0	8.0	95.0	39.7	39.0	25.53544639152223	Overweight	Adult
8367	1	21	177.0	82.0	25.0	108.0	40.9	147.0	26.173832551310287	Overweight	Youth
8368	0	56	148.0	52.0	17.0	99.0	40.0	102.0	23.739956172388606	Normal Weight	Adult
8369	1	23	180.0	78.0	6.0	83.0	39.5	13.0	24.074074074074073	Normal Weight	Youth
8370	1	59	190.0	90.0	27.0	100.0	40.6	181.0	24.930747922437675	Normal Weight	Adult
8371	0	53	173.0	74.0	28.0	104.0	40.8	173.0	24.725182932941294	Normal Weight	Adult
8372	1	46	173.0	81.0	13.0	88.0	40.2	53.0	27.064051588760066	Overweight	Adult
8373	0	40	158.0	59.0	10.0	89.0	40.0	45.0	23.634033007530842	Normal Weight	Adult
8374	0	44	196.0	94.0	15.0	90.0	40.3	63.0	24.46897126197418	Normal Weight	Adult
8375	1	35	172.0	75.0	22.0	98.0	40.9	108.0	25.351541373715524	Overweight	Adult
8376	1	59	191.0	97.0	9.0	86.0	39.7	43.0	26.589183410542475	Overweight	Adult
8377	1	77	182.0	85.0	6.0	80.0	39.2	27.0	25.661152034778407	Overweight	Old
8378	0	74	163.0	62.0	23.0	102.0	40.8	149.0	23.335466144755166	Normal Weight	Old
8379	1	42	173.0	74.0	16.0	97.0	40.3	81.0	24.725182932941294	Normal Weight	Adult
8380	0	34	164.0	67.0	3.0	82.0	38.8	11.0	24.910767400356935	Normal Weight	Adult
8381	0	51	165.0	63.0	17.0	95.0	40.2	90.0	23.140495867768596	Normal Weight	Adult
8382	0	41	148.0	53.0	29.0	111.0	40.9	203.0	24.196493791088386	Normal Weight	Adult
8383	0	38	153.0	52.0	19.0	100.0	40.4	110.0	22.21367849972233	Normal Weight	Adult
8384	0	28	163.0	65.0	8.0	87.0	39.2	32.0	24.46460160337235	Normal Weight	Adult
8385	1	51	175.0	77.0	18.0	96.0	40.5	98.0	25.142857142857142	Overweight	Adult
8386	1	24	171.0	77.0	5.0	86.0	39.1	13.0	26.332888752094664	Overweight	Youth
8387	1	75	191.0	93.0	24.0	103.0	40.6	192.0	25.492722238973712	Overweight	Old
8388	0	29	169.0	71.0	1.0	84.0	38.0	4.0	24.859073561850078	Normal Weight	Adult
8389	0	55	145.0	55.0	15.0	101.0	40.1	92.0	26.159334126040427	Overweight	Adult
8390	0	25	161.0	59.0	30.0	103.0	40.8	173.0	22.76146753597469	Normal Weight	Adult
8391	0	70	167.0	64.0	22.0	97.0	40.4	129.0	22.948115744558788	Normal Weight	Old
8392	0	30	170.0	64.0	6.0	86.0	39.0	24.0	22.145328719723185	Normal Weight	Adult
8393	1	55	195.0	106.0	10.0	91.0	40.0	55.0	27.87639710716634	Overweight	Adult
8394	1	20	179.0	79.0	28.0	107.0	40.9	158.0	24.65590961580475	Normal Weight	Youth
8395	0	25	162.0	69.0	28.0	101.0	41.2	152.0	26.291723822588015	Overweight	Adult
8396	0	39	160.0	56.0	16.0	94.0	40.4	81.0	21.874999999999996	Normal Weight	Adult
8397	1	39	189.0	88.0	9.0	83.0	39.8	28.0	24.635368550712467	Normal Weight	Adult
8398	1	29	167.0	71.0	2.0	77.0	37.9	3.0	25.458065904119906	Overweight	Adult
8399	0	26	159.0	55.0	15.0	96.0	40.1	76.0	21.75546853368142	Normal Weight	Adult
8400	0	37	170.0	65.0	2.0	79.0	38.3	7.0	22.49134948096886	Normal Weight	Adult
8401	0	30	163.0	64.0	25.0	98.0	40.6	131.0	24.088223117166624	Normal Weight	Adult
8402	0	21	165.0	60.0	28.0	105.0	40.4	165.0	22.03856749311295	Normal Weight	Youth
8403	1	48	187.0	86.0	27.0	106.0	41.1	189.0	24.59321112985787	Normal Weight	Adult
8404	1	37	181.0	76.0	5.0	79.0	39.6	11.0	23.198315069747565	Normal Weight	Adult
8405	0	22	154.0	53.0	22.0	106.0	40.5	135.0	22.34778208804183	Normal Weight	Youth
8406	1	45	174.0	83.0	27.0	94.0	40.9	134.0	27.414453692693883	Overweight	Adult
8407	0	70	164.0	67.0	5.0	81.0	39.1	21.0	24.910767400356935	Normal Weight	Old
8408	0	65	169.0	65.0	30.0	105.0	40.8	198.0	22.758306781975424	Normal Weight	Old
8409	1	25	182.0	77.0	20.0	102.0	40.2	102.0	23.24598478444632	Normal Weight	Adult
8410	0	56	183.0	80.0	20.0	102.0	40.8	118.0	23.888440980620498	Normal Weight	Adult
8411	0	39	191.0	80.0	15.0	93.0	40.1	70.0	21.929223431375238	Normal Weight	Adult
8412	0	66	160.0	55.0	10.0	81.0	39.9	42.0	21.484374999999996	Normal Weight	Old
8413	0	33	167.0	67.0	17.0	99.0	40.0	91.0	24.023808670084982	Normal Weight	Adult
8414	1	62	176.0	84.0	20.0	99.0	40.3	131.0	27.117768595041323	Overweight	Adult
8415	1	35	179.0	86.0	25.0	109.0	40.9	170.0	26.840610467838083	Overweight	Adult
8416	1	52	197.0	99.0	3.0	80.0	38.6	11.0	25.509546754618775	Overweight	Adult
8417	1	78	175.0	78.0	4.0	84.0	38.7	20.0	25.46938775510204	Overweight	Old
8418	1	72	177.0	80.0	7.0	82.0	39.2	31.0	25.53544639152223	Overweight	Old
8419	1	27	171.0	73.0	17.0	102.0	40.2	87.0	24.96494647925858	Normal Weight	Adult
8420	0	44	167.0	67.0	21.0	97.0	40.3	112.0	24.023808670084982	Normal Weight	Adult
8421	0	30	169.0	61.0	3.0	86.0	38.9	12.0	21.35779559539232	Normal Weight	Adult
8422	0	64	167.0	67.0	14.0	87.0	40.3	65.0	24.023808670084982	Normal Weight	Adult
8423	0	30	169.0	64.0	18.0	97.0	39.9	93.0	22.40817898532965	Normal Weight	Adult
8424	0	53	165.0	63.0	12.0	93.0	40.0	62.0	23.140495867768596	Normal Weight	Adult
8425	1	54	177.0	78.0	26.0	109.0	41.2	196.0	24.897060231734173	Normal Weight	Adult
8426	0	51	151.0	58.0	5.0	83.0	38.9	21.0	25.437480812245077	Overweight	Adult
8427	0	23	159.0	59.0	8.0	91.0	39.9	36.0	23.337684427040067	Normal Weight	Youth
8428	1	45	190.0	94.0	10.0	84.0	39.7	37.0	26.038781163434905	Overweight	Adult
8429	0	64	161.0	61.0	7.0	89.0	39.4	35.0	23.533042706685695	Normal Weight	Adult
8430	0	61	174.0	73.0	25.0	117.0	40.6	193.0	24.111507464658473	Normal Weight	Adult
8431	0	54	145.0	46.0	5.0	82.0	39.0	21.0	21.87871581450654	Normal Weight	Adult
8432	0	20	166.0	58.0	8.0	88.0	39.9	33.0	21.04804761213529	Normal Weight	Youth
8433	0	52	159.0	65.0	7.0	93.0	39.1	36.0	25.71100826707804	Overweight	Adult
8434	0	36	173.0	68.0	27.0	108.0	40.8	172.0	22.720438370810918	Normal Weight	Adult
8435	1	45	179.0	78.0	24.0	114.0	40.6	189.0	24.343809494085704	Normal Weight	Adult
8436	1	52	185.0	79.0	26.0	106.0	41.0	183.0	23.08254200146092	Normal Weight	Adult
8437	0	67	160.0	61.0	5.0	79.0	38.9	20.0	23.828124999999996	Normal Weight	Old
8438	0	33	179.0	82.0	10.0	91.0	39.7	43.0	25.592209980961893	Overweight	Adult
8439	1	35	203.0	109.0	12.0	94.0	40.1	61.0	26.450532650634578	Overweight	Adult
8440	1	37	195.0	97.0	18.0	97.0	40.4	96.0	25.509533201840895	Overweight	Adult
8441	0	78	166.0	65.0	12.0	94.0	39.9	68.0	23.588329220496444	Normal Weight	Old
8442	0	25	167.0	60.0	4.0	92.0	39.0	18.0	21.513858510523864	Normal Weight	Adult
8443	0	58	159.0	52.0	16.0	96.0	40.5	91.0	20.56880661366243	Normal Weight	Adult
8444	1	23	184.0	82.0	17.0	87.0	40.4	48.0	24.22022684310019	Normal Weight	Youth
8445	1	63	199.0	105.0	2.0	74.0	38.5	7.0	26.514481957526325	Overweight	Adult
8446	1	56	185.0	85.0	19.0	95.0	40.4	108.0	24.835646457268076	Normal Weight	Adult
8447	1	50	183.0	89.0	23.0	96.0	40.4	130.0	26.575890590940304	Overweight	Adult
8448	0	32	160.0	54.0	2.0	87.0	38.3	8.0	21.093749999999996	Normal Weight	Adult
8449	0	28	155.0	54.0	11.0	87.0	40.2	46.0	22.476586888657646	Normal Weight	Adult
8450	0	20	156.0	53.0	28.0	102.0	41.0	158.0	21.7784352399737	Normal Weight	Youth
8451	1	20	189.0	89.0	6.0	82.0	39.4	12.0	24.915315920606925	Normal Weight	Youth
8452	0	73	157.0	62.0	11.0	98.0	40.2	66.0	25.153150229218223	Overweight	Old
8453	1	37	189.0	88.0	5.0	88.0	38.9	19.0	24.635368550712467	Normal Weight	Adult
8454	0	59	157.0	57.0	26.0	101.0	40.6	161.0	23.124670372023203	Normal Weight	Adult
8455	0	54	161.0	64.0	21.0	95.0	40.7	112.0	24.690405462752206	Normal Weight	Adult
8456	0	27	156.0	62.0	19.0	103.0	40.3	109.0	25.476660092044707	Overweight	Adult
8457	1	51	172.0	72.0	14.0	102.0	40.5	87.0	24.337479718766904	Normal Weight	Adult
8458	1	28	183.0	87.0	15.0	100.0	40.3	77.0	25.97867956642479	Overweight	Adult
8459	0	70	162.0	63.0	27.0	98.0	41.0	161.0	24.005486968449926	Normal Weight	Old
8460	1	20	192.0	87.0	3.0	89.0	38.7	9.0	23.600260416666668	Normal Weight	Youth
8461	0	71	164.0	64.0	14.0	94.0	40.4	78.0	23.795359904818564	Normal Weight	Old
8462	1	24	178.0	82.0	12.0	94.0	40.1	47.0	25.88057063502083	Overweight	Youth
8463	0	36	171.0	64.0	9.0	90.0	39.8	41.0	21.887076365377382	Normal Weight	Adult
8464	0	33	175.0	70.0	21.0	104.0	40.6	123.0	22.857142857142858	Normal Weight	Adult
8465	0	30	159.0	53.0	10.0	95.0	39.7	51.0	20.964360587002094	Normal Weight	Adult
8466	0	23	166.0	68.0	4.0	77.0	39.0	11.0	24.677021338365513	Normal Weight	Youth
8467	0	38	162.0	62.0	20.0	94.0	40.3	100.0	23.624447492760247	Normal Weight	Adult
8468	1	29	189.0	94.0	6.0	95.0	39.3	28.0	26.315052770079227	Overweight	Adult
8469	0	36	176.0	74.0	23.0	108.0	40.8	145.0	23.889462809917354	Normal Weight	Adult
8470	1	74	177.0	81.0	28.0	112.0	40.9	253.0	25.854639471416256	Overweight	Old
8471	0	66	172.0	71.0	25.0	99.0	41.0	147.0	23.99945916711736	Normal Weight	Old
8472	0	37	149.0	51.0	6.0	93.0	39.3	30.0	22.97193820098194	Normal Weight	Adult
8473	0	66	154.0	56.0	23.0	106.0	40.8	158.0	23.61275088547816	Normal Weight	Old
8474	1	51	185.0	94.0	24.0	96.0	40.7	139.0	27.465303140978815	Overweight	Adult
8475	0	40	172.0	69.0	5.0	89.0	39.0	22.0	23.323418063818284	Normal Weight	Adult
8476	0	26	158.0	55.0	19.0	98.0	40.1	101.0	22.031725684986377	Normal Weight	Adult
8477	0	29	182.0	76.0	5.0	86.0	39.1	19.0	22.944088878154812	Normal Weight	Adult
8478	0	25	161.0	60.0	2.0	78.0	38.4	6.0	23.147255121330193	Normal Weight	Adult
8479	0	28	163.0	62.0	19.0	93.0	40.4	89.0	23.335466144755166	Normal Weight	Adult
8480	1	51	178.0	88.0	12.0	92.0	40.2	61.0	27.77427092538821	Overweight	Adult
8481	1	31	191.0	93.0	14.0	94.0	40.1	63.0	25.492722238973712	Overweight	Adult
8482	0	36	181.0	76.0	4.0	77.0	39.1	12.0	23.198315069747565	Normal Weight	Adult
8483	1	65	192.0	91.0	23.0	108.0	40.7	189.0	24.68532986111111	Normal Weight	Old
8484	0	74	175.0	75.0	13.0	87.0	40.1	61.0	24.489795918367346	Normal Weight	Old
8485	0	36	156.0	57.0	13.0	98.0	40.3	71.0	23.422090729783037	Normal Weight	Adult
8486	0	21	160.0	56.0	9.0	86.0	39.9	35.0	21.874999999999996	Normal Weight	Youth
8487	0	42	172.0	69.0	30.0	108.0	41.0	194.0	23.323418063818284	Normal Weight	Adult
8488	1	41	184.0	91.0	23.0	113.0	40.4	180.0	26.878544423440452	Overweight	Adult
8489	0	29	157.0	53.0	2.0	84.0	38.3	8.0	21.50188648626719	Normal Weight	Adult
8490	1	24	177.0	79.0	28.0	104.0	40.7	151.0	25.2162533116282	Overweight	Youth
8491	0	41	158.0	59.0	20.0	98.0	40.6	110.0	23.634033007530842	Normal Weight	Adult
8492	1	44	183.0	88.0	8.0	88.0	39.5	33.0	26.27728507868255	Overweight	Adult
8493	1	66	197.0	101.0	7.0	81.0	39.3	31.0	26.02489113349996	Overweight	Old
8494	0	74	162.0	63.0	3.0	84.0	39.2	14.0	24.005486968449926	Normal Weight	Old
8495	1	54	201.0	109.0	27.0	106.0	40.9	210.0	26.979530209648285	Overweight	Adult
8496	1	20	179.0	78.0	4.0	85.0	38.6	9.0	24.343809494085704	Normal Weight	Youth
8497	1	56	200.0	101.0	28.0	112.0	40.9	241.0	25.25	Overweight	Adult
8498	0	64	158.0	57.0	4.0	83.0	38.7	17.0	22.832879346258608	Normal Weight	Adult
8499	0	31	147.0	48.0	17.0	91.0	40.5	81.0	22.212966819380814	Normal Weight	Adult
8500	0	29	178.0	68.0	5.0	77.0	39.2	15.0	21.461936624163616	Normal Weight	Adult
8501	0	28	154.0	54.0	14.0	93.0	40.2	67.0	22.76943835385394	Normal Weight	Adult
8502	1	29	182.0	84.0	19.0	101.0	40.4	100.0	25.359256128486894	Overweight	Adult
8503	0	56	170.0	76.0	7.0	87.0	39.3	31.0	26.29757785467128	Overweight	Adult
8504	1	78	193.0	94.0	17.0	97.0	40.3	123.0	25.235576794007894	Overweight	Old
8505	0	35	153.0	57.0	29.0	114.0	40.8	207.0	24.34960912469563	Normal Weight	Adult
8506	0	60	170.0	71.0	3.0	82.0	38.1	12.0	24.56747404844291	Normal Weight	Adult
8507	0	23	171.0	67.0	25.0	112.0	40.5	165.0	22.91303307000445	Normal Weight	Youth
8508	1	25	191.0	85.0	25.0	105.0	40.7	143.0	23.299799895836188	Normal Weight	Adult
8509	0	54	170.0	70.0	6.0	84.0	39.2	25.0	24.221453287197235	Normal Weight	Adult
8510	0	32	168.0	64.0	18.0	96.0	40.5	91.0	22.67573696145125	Normal Weight	Adult
8511	1	52	172.0	82.0	29.0	111.0	40.9	228.0	27.717685235262305	Overweight	Adult
8512	0	42	157.0	55.0	14.0	91.0	40.6	68.0	22.313278429145196	Normal Weight	Adult
8513	1	38	179.0	86.0	15.0	108.0	40.3	102.0	26.840610467838083	Overweight	Adult
8514	0	53	155.0	55.0	24.0	103.0	40.6	152.0	22.892819979188342	Normal Weight	Adult
8515	0	43	161.0	63.0	19.0	101.0	40.3	110.0	24.3046178773967	Normal Weight	Adult
8516	0	25	184.0	82.0	20.0	93.0	40.8	88.0	24.22022684310019	Normal Weight	Adult
8517	1	64	188.0	93.0	18.0	102.0	40.2	132.0	26.312811226799457	Overweight	Adult
8518	0	46	163.0	60.0	11.0	93.0	39.9	56.0	22.582709172343712	Normal Weight	Adult
8519	0	21	176.0	68.0	21.0	105.0	39.9	121.0	21.952479338842977	Normal Weight	Youth
8520	1	65	199.0	99.0	26.0	107.0	40.8	214.0	24.999368702810536	Normal Weight	Old
8521	1	23	173.0	74.0	24.0	93.0	40.6	85.0	24.725182932941294	Normal Weight	Youth
8522	1	37	176.0	83.0	3.0	88.0	38.6	11.0	26.794938016528928	Overweight	Adult
8523	0	31	145.0	52.0	9.0	84.0	39.8	35.0	24.732461355529132	Normal Weight	Adult
8524	0	38	144.0	48.0	17.0	98.0	40.1	95.0	23.14814814814815	Normal Weight	Adult
8525	1	58	175.0	80.0	14.0	93.0	40.1	75.0	26.122448979591837	Overweight	Adult
8526	1	53	177.0	80.0	15.0	98.0	40.0	88.0	25.53544639152223	Overweight	Adult
8527	1	71	210.0	121.0	25.0	111.0	40.6	240.0	27.43764172335601	Overweight	Old
8528	0	26	160.0	58.0	14.0	95.0	39.9	69.0	22.656249999999996	Normal Weight	Adult
8529	1	48	173.0	75.0	14.0	93.0	40.2	67.0	25.05930702662969	Overweight	Adult
8530	0	56	155.0	60.0	3.0	84.0	38.7	13.0	24.97398543184183	Normal Weight	Adult
8531	0	35	173.0	68.0	29.0	108.0	40.4	184.0	22.720438370810918	Normal Weight	Adult
8532	1	43	173.0	74.0	12.0	89.0	39.9	47.0	24.725182932941294	Normal Weight	Adult
8533	1	28	190.0	93.0	10.0	84.0	39.6	29.0	25.761772853185597	Overweight	Adult
8534	1	35	189.0	97.0	10.0	102.0	40.2	60.0	27.154894879762605	Overweight	Adult
8535	1	35	198.0	95.0	13.0	99.0	40.3	71.0	24.232221201918172	Normal Weight	Adult
8536	1	76	211.0	116.0	25.0	110.0	40.8	240.0	26.05512005570405	Overweight	Old
8537	1	39	187.0	94.0	3.0	84.0	38.6	10.0	26.88095170007721	Overweight	Adult
8538	1	29	182.0	81.0	18.0	99.0	40.7	88.0	24.453568409612362	Normal Weight	Adult
8539	1	26	196.0	96.0	13.0	89.0	40.3	47.0	24.989587671803417	Normal Weight	Adult
8540	1	22	191.0	91.0	28.0	120.0	40.9	223.0	24.94449165318933	Normal Weight	Youth
8541	1	46	190.0	99.0	3.0	85.0	38.7	12.0	27.423822714681442	Overweight	Adult
8542	1	34	188.0	83.0	14.0	93.0	40.2	60.0	23.48347668628339	Normal Weight	Adult
8543	1	25	187.0	79.0	4.0	85.0	38.9	10.0	22.59143813091595	Normal Weight	Adult
8544	0	32	165.0	63.0	21.0	104.0	40.5	125.0	23.140495867768596	Normal Weight	Adult
8545	0	27	150.0	57.0	29.0	99.0	40.9	157.0	25.333333333333332	Overweight	Adult
8546	1	22	183.0	85.0	10.0	89.0	39.9	31.0	25.381468541909282	Overweight	Youth
8547	0	45	164.0	58.0	16.0	103.0	40.3	98.0	21.564544913741823	Normal Weight	Adult
8548	1	21	186.0	88.0	20.0	110.0	40.3	127.0	25.4364666435426	Overweight	Youth
8549	1	21	186.0	89.0	26.0	106.0	40.7	149.0	25.725517400855587	Overweight	Youth
8550	0	24	159.0	62.0	24.0	109.0	40.7	152.0	24.524346347059055	Normal Weight	Youth
8551	1	20	180.0	77.0	16.0	95.0	40.2	61.0	23.76543209876543	Normal Weight	Youth
8552	0	59	173.0	68.0	29.0	111.0	41.0	206.0	22.720438370810918	Normal Weight	Adult
8553	1	29	179.0	79.0	18.0	96.0	40.6	79.0	24.65590961580475	Normal Weight	Adult
8554	1	32	189.0	93.0	8.0	84.0	39.3	24.0	26.035105400184765	Overweight	Adult
8555	0	73	183.0	79.0	15.0	91.0	40.0	76.0	23.589835468362743	Normal Weight	Old
8556	0	47	179.0	78.0	8.0	86.0	39.4	33.0	24.343809494085704	Normal Weight	Adult
8557	0	39	175.0	70.0	29.0	110.0	41.1	192.0	22.857142857142858	Normal Weight	Adult
8558	1	71	185.0	92.0	29.0	113.0	40.6	269.0	26.880934989043094	Overweight	Old
8559	1	22	175.0	77.0	2.0	79.0	38.4	3.0	25.142857142857142	Overweight	Youth
8560	1	47	187.0	87.0	16.0	103.0	40.2	104.0	24.879178701135288	Normal Weight	Adult
8561	1	25	180.0	81.0	7.0	84.0	39.5	17.0	25.0	Normal Weight	Adult
8562	1	65	161.0	68.0	29.0	102.0	40.8	198.0	26.23355580417422	Overweight	Old
8563	1	69	183.0	87.0	27.0	112.0	41.0	241.0	25.97867956642479	Overweight	Old
8564	1	30	179.0	85.0	28.0	110.0	40.6	188.0	26.528510346119035	Overweight	Adult
8565	0	54	163.0	65.0	3.0	80.0	38.8	11.0	24.46460160337235	Normal Weight	Adult
8566	0	67	156.0	55.0	28.0	115.0	40.8	220.0	22.600262984878366	Normal Weight	Old
8567	0	30	173.0	67.0	3.0	83.0	38.6	11.0	22.386314277122523	Normal Weight	Adult
8568	1	69	188.0	89.0	6.0	88.0	39.4	32.0	25.18107741059303	Overweight	Old
8569	0	34	168.0	66.0	17.0	100.0	40.5	94.0	23.384353741496604	Normal Weight	Adult
8570	0	47	161.0	67.0	25.0	103.0	40.5	151.0	25.847768218818715	Overweight	Adult
8571	0	25	167.0	62.0	29.0	97.0	40.8	147.0	22.230987127541326	Normal Weight	Adult
8572	1	49	170.0	70.0	13.0	95.0	40.3	65.0	24.221453287197235	Normal Weight	Adult
8573	0	22	148.0	48.0	29.0	106.0	40.9	179.0	21.91380569758948	Normal Weight	Youth
8574	0	36	153.0	57.0	28.0	113.0	41.0	198.0	24.34960912469563	Normal Weight	Adult
8575	1	30	202.0	109.0	26.0	102.0	40.5	156.0	26.713067346338594	Overweight	Adult
8576	0	20	157.0	57.0	6.0	82.0	39.1	21.0	23.124670372023203	Normal Weight	Youth
8577	1	75	181.0	81.0	15.0	97.0	40.2	102.0	24.724520008546747	Normal Weight	Old
8578	1	34	187.0	91.0	26.0	110.0	40.9	183.0	26.023048986244955	Overweight	Adult
8579	1	37	178.0	88.0	7.0	86.0	39.2	24.0	27.77427092538821	Overweight	Adult
8580	0	29	164.0	58.0	21.0	94.0	40.8	103.0	21.564544913741823	Normal Weight	Adult
8581	0	63	142.0	49.0	25.0	92.0	41.0	135.0	24.300733981352906	Normal Weight	Adult
8582	0	21	173.0	68.0	29.0	112.0	40.7	189.0	22.720438370810918	Normal Weight	Youth
8583	0	23	163.0	65.0	22.0	103.0	40.5	124.0	24.46460160337235	Normal Weight	Youth
8584	0	42	169.0	68.0	16.0	97.0	40.6	85.0	23.80869017191275	Normal Weight	Adult
8585	0	52	182.0	77.0	4.0	86.0	38.8	17.0	23.24598478444632	Normal Weight	Adult
8586	1	27	193.0	92.0	21.0	97.0	40.6	100.0	24.69864962817794	Normal Weight	Adult
8587	1	21	183.0	88.0	7.0	94.0	39.4	27.0	26.27728507868255	Overweight	Youth
8588	0	33	151.0	50.0	15.0	95.0	40.0	78.0	21.928862769176792	Normal Weight	Adult
8589	1	56	189.0	98.0	6.0	83.0	39.2	25.0	27.434842249657066	Overweight	Adult
8590	1	21	197.0	101.0	30.0	108.0	41.0	189.0	26.02489113349996	Overweight	Youth
8591	1	54	170.0	72.0	4.0	88.0	38.5	17.0	24.913494809688583	Normal Weight	Adult
8592	0	31	157.0	61.0	26.0	115.0	40.7	185.0	24.747454257779218	Normal Weight	Adult
8593	0	54	167.0	71.0	9.0	96.0	39.4	48.0	25.458065904119906	Overweight	Adult
8594	1	61	188.0	86.0	25.0	107.0	40.4	194.0	24.332277048438208	Normal Weight	Adult
8595	1	48	179.0	78.0	10.0	85.0	40.1	36.0	24.343809494085704	Normal Weight	Adult
8596	0	40	158.0	55.0	16.0	84.0	40.1	65.0	22.031725684986377	Normal Weight	Adult
8597	1	44	190.0	96.0	21.0	99.0	40.6	125.0	26.59279778393352	Overweight	Adult
8598	1	35	167.0	68.0	12.0	95.0	39.8	52.0	24.38237297859371	Normal Weight	Adult
8599	0	77	153.0	54.0	12.0	88.0	40.0	62.0	23.06805074971165	Normal Weight	Old
8600	1	61	187.0	96.0	17.0	90.0	40.3	92.0	27.45288684263204	Overweight	Adult
8601	0	30	159.0	58.0	10.0	87.0	39.9	42.0	22.942130453700404	Normal Weight	Adult
8602	0	44	169.0	62.0	22.0	103.0	40.5	133.0	21.707923392038097	Normal Weight	Adult
8603	0	29	138.0	45.0	13.0	101.0	40.1	76.0	23.629489603024577	Normal Weight	Adult
8604	0	24	169.0	68.0	21.0	103.0	40.3	118.0	23.80869017191275	Normal Weight	Youth
8605	1	25	190.0	95.0	3.0	85.0	38.4	9.0	26.315789473684212	Overweight	Adult
8606	0	30	159.0	56.0	15.0	105.0	40.5	92.0	22.151022507021082	Normal Weight	Adult
8607	1	78	195.0	104.0	18.0	96.0	40.7	132.0	27.350427350427353	Overweight	Old
8608	0	21	177.0	76.0	20.0	106.0	40.6	116.0	24.258674071946118	Normal Weight	Youth
8609	1	74	185.0	83.0	17.0	100.0	40.2	124.0	24.251278305332356	Normal Weight	Old
8610	0	55	176.0	71.0	27.0	106.0	40.8	174.0	22.920971074380166	Normal Weight	Adult
8611	1	72	193.0	103.0	13.0	87.0	39.9	73.0	27.65174904024269	Overweight	Old
8612	0	47	171.0	67.0	10.0	96.0	40.1	53.0	22.91303307000445	Normal Weight	Adult
8613	1	28	207.0	103.0	10.0	96.0	40.1	49.0	24.03790053443488	Normal Weight	Adult
8614	0	21	155.0	58.0	25.0	105.0	40.7	148.0	24.141519250780433	Normal Weight	Youth
8615	0	55	160.0	64.0	30.0	105.0	40.8	193.0	24.999999999999996	Normal Weight	Adult
8616	0	20	180.0	74.0	13.0	94.0	40.1	59.0	22.839506172839506	Normal Weight	Youth
8617	1	46	193.0	92.0	9.0	87.0	40.2	37.0	24.69864962817794	Normal Weight	Adult
8618	1	27	184.0	84.0	21.0	99.0	40.6	102.0	24.8109640831758	Normal Weight	Adult
8619	1	25	197.0	93.0	25.0	97.0	40.9	117.0	23.963513617975213	Normal Weight	Adult
8620	1	51	177.0	74.0	11.0	94.0	40.0	56.0	23.620287912158062	Normal Weight	Adult
8621	1	40	180.0	82.0	14.0	88.0	40.1	53.0	25.30864197530864	Overweight	Adult
8622	0	24	166.0	68.0	18.0	92.0	40.4	80.0	24.677021338365513	Normal Weight	Youth
8623	0	20	170.0	69.0	6.0	87.0	39.2	23.0	23.87543252595156	Normal Weight	Youth
8624	0	40	162.0	60.0	27.0	109.0	40.4	180.0	22.86236854138088	Normal Weight	Adult
8625	1	28	187.0	95.0	27.0	102.0	40.8	152.0	27.166919271354622	Overweight	Adult
8626	0	43	149.0	56.0	21.0	103.0	40.5	129.0	25.224089004999776	Overweight	Adult
8627	0	52	171.0	69.0	10.0	96.0	40.0	54.0	23.59700420642249	Normal Weight	Adult
8628	1	38	178.0	81.0	26.0	110.0	40.6	182.0	25.5649539199596	Overweight	Adult
8629	1	26	185.0	85.0	15.0	93.0	40.2	59.0	24.835646457268076	Normal Weight	Adult
8630	1	59	189.0	96.0	2.0	84.0	38.5	9.0	26.874947509868147	Overweight	Adult
8631	1	31	204.0	101.0	8.0	95.0	39.6	39.0	24.269511726259132	Normal Weight	Adult
8632	1	76	185.0	94.0	15.0	85.0	40.1	80.0	27.465303140978815	Overweight	Old
8633	0	56	171.0	69.0	25.0	107.0	40.7	165.0	23.59700420642249	Normal Weight	Adult
8634	0	26	167.0	63.0	24.0	99.0	40.9	127.0	22.589551436050055	Normal Weight	Adult
8635	0	21	167.0	67.0	23.0	111.0	40.7	148.0	24.023808670084982	Normal Weight	Youth
8636	0	64	182.0	83.0	25.0	105.0	40.9	158.0	25.057360222195385	Overweight	Adult
8637	1	59	187.0	90.0	1.0	81.0	37.4	4.0	25.737081414967538	Overweight	Adult
8638	1	30	171.0	72.0	18.0	101.0	40.5	91.0	24.622960911049557	Normal Weight	Adult
8639	0	30	148.0	53.0	18.0	89.0	40.5	80.0	24.196493791088386	Normal Weight	Adult
